track_name,latitude,longitude,color
CA Section A,32.59836558300003,-116.46929054499998,#00AA00
CA Section A,32.59849117500005,-116.46931286099999,#00AA00
CA Section A,32.59857645500006,-116.46940294999996,#00AA00
CA Section A,32.598690834000024,-116.46941594199996,#00AA00
CA Section A,32.598780100000056,-116.46946021899998,#00AA00
CA Section A,32.59887345100003,-116.46955917399998,#00AA00
CA Section A,32.59904456600003,-116.46965120199997,#00AA00
CA Section A,32.59913700200008,-116.46975004499996,#00AA00
CA Section A,32.59927675700004,-116.46977916299994,#00AA00
CA Section A,32.59937125400006,-116.46971086499997,#00AA00
CA Section A,32.59944614500006,-116.46969699799996,#00AA00
CA Section A,32.59986528700006,-116.46978241499994,#00AA00
CA Section A,32.59991252400005,-116.46981523399995,#00AA00
CA Section A,32.59999258800008,-116.46994210799994,#00AA00
CA Section A,32.60006426000007,-116.46998291499995,#00AA00
CA Section A,32.60035316200003,-116.47006829599997,#00AA00
CA Section A,32.60077377600004,-116.47013388499994,#00AA00
CA Section A,32.60087923200007,-116.470225917,#00AA00
CA Section A,32.60088453800006,-116.47039171999995,#00AA00
CA Section A,32.60097614100005,-116.47042188699999,#00AA00
CA Section A,32.601039859000025,-116.47036278399997,#00AA00
CA Section A,32.601266053000074,-116.47025326099998,#00AA00
CA Section A,32.60144559500003,-116.47024562099995,#00AA00
CA Section A,32.601559413000075,-116.47031917499999,#00AA00
CA Section A,32.60171355700004,-116.47034675399999,#00AA00
CA Section A,32.601817941000036,-116.47024781899995,#00AA00
CA Section A,32.601887162000025,-116.47021625299999,#00AA00
CA Section A,32.60215705300004,-116.47041994599999,#00AA00
CA Section A,32.60226414400006,-116.47027878499995,#00AA00
CA Section A,32.60230663300007,-116.47029749199999,#00AA00
CA Section A,32.60236981400004,-116.47039290599997,#00AA00
CA Section A,32.602692809000075,-116.47044297299999,#00AA00
CA Section A,32.602738730000056,-116.47043358199994,#00AA00
CA Section A,32.60282768700006,-116.47032891999999,#00AA00
CA Section A,32.60306431600003,-116.47033713199994,#00AA00
CA Section A,32.60317497800003,-116.47029383899996,#00AA00
CA Section A,32.60374762600003,-116.47038060799997,#00AA00
CA Section A,32.60405073100003,-116.47052196599998,#00AA00
CA Section A,32.60530816900007,-116.47136077299996,#00AA00
CA Section A,32.605538222000064,-116.47185967399997,#00AA00
CA Section A,32.605555165000055,-116.47208853399997,#00AA00
CA Section A,32.60568335500005,-116.47237810499996,#00AA00
CA Section A,32.605697434000035,-116.47248601899997,#00AA00
CA Section A,32.60565915300003,-116.47277446199996,#00AA00
CA Section A,32.60586175200007,-116.47297693499996,#00AA00
CA Section A,32.605861753000056,-116.47297693499996,#00AA00
CA Section A,32.60623592700006,-116.47337304099995,#00AA00
CA Section A,32.60627980700008,-116.47347358899998,#00AA00
CA Section A,32.60643625800003,-116.47363823099994,#00AA00
CA Section A,32.60653750300003,-116.47379472899996,#00AA00
CA Section A,32.60661399400004,-116.47395757199996,#00AA00
CA Section A,32.60664230000003,-116.47406610699994,#00AA00
CA Section A,32.606627357000036,-116.47415474499996,#00AA00
CA Section A,32.606703089000064,-116.47420018199995,#00AA00
CA Section A,32.60675123400006,-116.47426843099998,#00AA00
CA Section A,32.60676378800002,-116.47440532199994,#00AA00
CA Section A,32.60669939200005,-116.47463641399997,#00AA00
CA Section A,32.606780635000064,-116.47482120999996,#00AA00
CA Section A,32.60679139700005,-116.47497919199998,#00AA00
CA Section A,32.60659943500008,-116.47519441099996,#00AA00
CA Section A,32.60650603800008,-116.47534457399996,#00AA00
CA Section A,32.60633534200008,-116.47599792499994,#00AA00
